Dealer,Company,FEIN,DNI,Peripherals,Service Name,Unit ID,Unit,Unit Type,Carrier,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Carrier,Assigned To Company,Last Event Date
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12EX,12EX,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,Claro CO,000054520984,9101324198,8957123112102788120,358014098053647,,Active,Idle Alert,Claro CO,1/30/2024 12:19:00 PM,4/22/2024 8:02:10 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12EZ,12EZ,GenX 656BV,Claro CO,000003960068,9101141798,8957123110542475811,353816052443225,,Active,Travel Stop,Claro CO,1/30/2024 12:16:31 PM,9/6/2024 2:14:12 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12F0,12F0,GenX 656BV,Claro CO,000036080934,9101,895712,357520074882057,,Active,Idle Alert,Claro CO,1/30/2024 12:16:33 PM,5/22/2024 1:54:32 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12F2,12F2,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,Claro CO,4634179828,9103418721,57101602010575479,355544064811126,,Active,Parked,Claro CO,1/30/2024 12:17:21 PM,9/16/2024 4:38:07 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12FJ,12FJ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363118342,9103402427,89571016021090720873,359369091024576,,Active,Parked,Claro CO,1/30/2024 12:18:25 PM,7/3/2024 10:15:40 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12FM,12FM,Queclink GV55W,Claro CO,S2-M007693-12FM,9103551132,57101602308331253,868574042778048,,Active,Parked,Claro CO,1/30/2024 12:17:51 PM,2/7/2024 5:16:53 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12FN,12FN,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363186124,9104040288,89571016023037452164,352556102049876,,Active,Input 1 ON,Claro CO,1/30/2024 12:18:23 PM,4/8/2024 12:55:47 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12FS,12FS,Queclink GV55W,Claro CO,S2-M007693-12FS,9103551126,57101602308331247,868574042726815,,Active,Parked,Claro CO,1/30/2024 12:18:58 PM,2/8/2024 12:02:39 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12FV,12FV,Queclink GV55W,Claro CO,S2-M007693-12FV,9103551123,57101602308331244,868574042741996,,Active,Ping,Claro CO,1/30/2024 12:16:31 PM,2/7/2024 5:37:42 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12G9,12G9,GenX 5P,Claro CO,000054521951,9101,895712,358014097913916,,Active,Power OFF,Claro CO,1/30/2024 12:19:00 PM,5/3/2024 5:09:11 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12GO,12GO,Queclink GV55W,Claro CO,4864056364,9103421161,89571016022057264368,357041069235565,,Active,Parked,Claro CO,1/30/2024 12:18:58 PM,4/13/2024 10:26:07 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12GW,12GW,Queclink GV55W,Claro CO,S2-M007693-12GW,9103549899,57101602308331190,868574042768593,,Active,Parked,Claro CO,1/30/2024 12:17:21 PM,9/30/2024 10:52:47 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL - VIDEO,12H2,12H2,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764428615,9101344083,8957123112215383413,354514102531359,,Active,Parked,MOVISTAR CO,1/30/2024 12:16:30 PM,8/29/2024 3:32:08 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12H3,12H3,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764428322,9101414914,8957123112215383967,354514102545771,,Active,Parked,MOVISTAR CO,1/30/2024 12:18:59 PM,2/12/2024 3:38:18 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12H9,12H9,GenX 656BV,MOVISTAR CO,000036081031,1143692,8957123111415989318,357520074992864,,Active,Input 1 ON,MOVISTAR CO,1/30/2024 12:18:24 PM,7/5/2024 10:17:21 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12HA,12HA,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764428433,9101340696,8957123112215383892,354514102538784,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:21 PM,2/13/2024 11:09:21 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12HB,12HB,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764343062,910339,895710150211252,359369091279766,,Active,POWER UP,MOVISTAR CO,1/30/2024 12:18:25 PM,5/16/2024 6:19:23 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12HE,12HE,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764428699,9101444263,8957123112215383850,354514102532688,,Active,Travel Start,MOVISTAR CO,1/30/2024 12:17:51 PM,2/13/2024 4:35:28 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12HG,12HG,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764428456,9101295206,8957123112215382159,354514102534569,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:20 PM,2/13/2024 4:43:21 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12HH,12HH,GenX 5P,MOVISTAR CO,000054531483,3381493,57101502501910059,358014097761190,,Active,Ignition OFF,MOVISTAR CO,1/30/2024 12:17:51 PM,7/5/2024 12:16:24 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12HI,12HI,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764428800,9101403964,8957123112215382142,354514102532886,,Active,Parked,MOVISTAR CO,1/30/2024 12:16:30 PM,2/13/2024 4:29:39 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL - VIDEO,12HJ,12HJ,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MOVISTAR CO,4764383613,9101050942,8957123112215167212,358077093130934,,Active,Parked,MOVISTAR CO,1/30/2024 12:18:59 PM,2/22/2024 8:59:24 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12I7,12I7,Queclink GV55W,Claro CO,S2-M007693-12I7,9103552215,57101602308331322,868574042714894,,Active,Parked,Claro CO,1/30/2024 12:18:25 PM,2/28/2024 12:04:12 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12IC,12IC,Queclink GV55W,Claro CO,S2-M007693-12IC,9103552210,57101602308331317,868574042701297,,Active,Panic button,Claro CO,1/30/2024 12:17:20 PM,2/27/2024 12:44:38 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12IW,12IW,Queclink GV55W,Claro CO,S2-M007693-12IW,9103552190,57101602308331297,868574042712971,,Active,Parked,Claro CO,1/30/2024 12:18:58 PM,2/23/2024 6:18:03 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12J3,12J3,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428429,9109101336845,8957123112215383769,354514102538859,,Active,Drive,MOVISTAR CO,1/30/2024 12:18:25 PM,9/24/2024 5:39:01 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12J4,12J4,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363187911,9101176355,89571016023121574600,352556102751521,,Active,Ignition ON,MOVISTAR CO,1/30/2024 12:17:21 PM,6/15/2024 2:54:37 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12J5,12J5,GenX 651B,MOVISTAR CO,000003955962,1139923,8957123110542473824,354725060627316,,Active,Idle Alert,MOVISTAR CO,1/30/2024 12:17:52 PM,9/14/2024 10:20:15 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12J6,12J6,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363184612,9101059804,8957123112215161629,352556102097750,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:51 PM,9/9/2024 5:14:58 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12J7,12J7,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363185786,9101367975,8957123112215161645,354514101452920,,Active,Parked,MOVISTAR CO,1/30/2024 12:18:23 PM,3/15/2024 2:37:07 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12J8,12J8,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363185830,9101068233,8957123112215161686,354514101454512,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:21 PM,9/10/2024 6:19:59 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12J9,12J9,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,MOVISTAR CO,1363185835,9101387326,8957123112215161363,354514101454702,,Active,Travel Stop,MOVISTAR CO,1/30/2024 12:17:51 PM,9/30/2024 6:06:43 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JA,12JA,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363186311,9101141045,112215161272,354514101461939,,Active,Parked,MOVISTAR CO,1/30/2024 12:16:30 PM,6/14/2024 5:38:26 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JB,12JB,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363185692,9101154165,8957123112215160894,354514101466888,,Active,,MOVISTAR CO,1/30/2024 12:17:51 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JC,12JC,GenX 656BV,MOVISTAR CO,000036083804,34,5710,357520074830718,,Active,POWER UP,MOVISTAR CO,1/30/2024 12:16:30 PM,4/2/2024 11:45:17 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JE,12JE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363188683,9101193502,8957123112215162346,352556102951048,,Active,Parked,MOVISTAR CO,1/30/2024 12:18:58 PM,9/24/2024 10:20:29 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JF,12JF,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363186100,9101170564,8957123411413673694,352556102048357,,Active,Parked,MOVISTAR CO,1/30/2024 12:19:00 PM,9/20/2024 10:37:11 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JH,12JH,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363185788,9101261604,8957123112215161306,354514101453001,,Active,Drive,MOVISTAR CO,1/30/2024 12:16:31 PM,3/16/2024 8:58:46 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JI,12JI,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363186312,9101140713,8957123112215168780,354514101463695,,Active,Travel Stop,MOVISTAR CO,1/30/2024 12:17:20 PM,8/31/2024 4:31:56 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JK,12JK,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764413964,9103979450,89571016023121576423,352556102175788,,Active,Travel Stop,MOVISTAR CO,1/30/2024 12:17:21 PM,3/27/2024 5:36:31 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JL,12JL,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363186252,9103401197,57101502011905401,354514101455428,,Active,Travel Stop,Claro CO,1/30/2024 12:18:25 PM,4/9/2024 6:06:14 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JM,12JM,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363185787,9101331389,8957123112215161462,354514101452813,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:21 PM,9/10/2024 2:08:43 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JN,12JN,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363186176,9101194712,8957123112215161066	,352556102037194,,Active,Towing/Drifting?,MOVISTAR CO,1/30/2024 12:17:52 PM,9/23/2024 6:44:06 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JO,12JO,CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000,MOVISTAR CO,4764132435,9104041593,89571016023121581209,357041060756684,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:51 PM,4/3/2024 4:52:35 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JP,12JP,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363186190,9101321332,8957123112215160951,352556102097412,,Active,,MOVISTAR CO,1/30/2024 12:18:23 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JQ,12JQ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363185187,9101173372,8957123112215160878,354514101466920,,Active,Idle Alert,Claro CO,1/30/2024 12:17:21 PM,5/4/2024 9:02:56 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JR,12JR,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,MOVISTAR CO,4864033305,9103983302,89571016023121579062,357041066463806,,Active,Input 1 ON,MOVISTAR CO,1/30/2024 12:17:51 PM,9/28/2024 11:14:23 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12JU,12JU,Queclink GV55W,Claro CO,00000751,456784,0000000005537,000004522,,Active,Power OFF,Claro CO,1/30/2024 12:18:58 PM,2/27/2024 6:01:49 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KC,12KC,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363190486,9101397252,8957123112215349083,352556102789828,,Active,Parked,MOVISTAR CO,1/30/2024 12:16:32 PM,9/18/2024 3:03:57 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KD,12KD,GenX 653B IA 2B,MOVISTAR CO,000034404834,3402453,57101101412815152,353161073179049,,Active,Ignition OFF,MOVISTAR CO,1/30/2024 12:16:31 PM,4/9/2024 6:33:55 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KE,12KE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363186292,9101168808,8957123111415989789,354514101455287,,Active,,Claro CO,1/30/2024 12:17:20 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KF,12KF,GenX 5P,Claro CO,000054521677,1188179,8957123112102787502,358014097727209,,Active,Ignition ON,Claro CO,1/30/2024 12:18:24 PM,9/28/2024 8:18:33 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KH,12KH,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363185839,9101367970,8957123112215161405,352556102002255,,Active,,MOVISTAR CO,1/30/2024 12:18:25 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KI,12KI,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363186251,9104041583,895710160230374,354514101475996,,Active,,Claro CO,1/30/2024 12:17:21 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KJ,12KJ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363189773,9101423598,8957123112215383264,352556102915522,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:52 PM,10/1/2024 7:16:33 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KL,12KL,GenX 5P,Claro CO,000003957122,9101,895712311,354725061670109,,Active,Idle - Stop,Claro CO,1/30/2024 12:18:23 PM,6/1/2024 10:16:41 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KM,12KM,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,Claro CO,1363113613,9103409942,89571016020010114928,359369090070588,,Active,Parked,Claro CO,1/30/2024 12:17:21 PM,6/14/2024 12:21:05 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KT,12KT,GenX 5P,Claro CO,000034730517,9103453522,89571016023075933893,357520075651170,,Active,Parked,Claro CO,1/30/2024 12:16:31 PM,7/14/2024 7:46:42 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KU,12KU,Queclink GV55W,Claro CO,S2-M007693-12KU,9104,57101,868574042046727,,Active,,Claro CO,1/30/2024 12:17:20 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KW,12KW,Queclink GV55W,Claro CO,S2-M007693-12KW,9104051648,57101602312162092,868574042038617,,Active,Power OFF,Claro CO,1/30/2024 12:17:50 PM,3/8/2024 3:26:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12KZ,12KZ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764383763,9101146980,8957123112215166131,358077093391478,,Active,Parked,Claro CO,1/30/2024 12:17:52 PM,7/10/2024 10:33:53 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12L0,12L0,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764385587,9101196159,8957123112215165679,358077093385991,,Active,Parked,Claro CO,1/30/2024 12:17:51 PM,9/16/2024 6:07:22 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12L1,12L1,Queclink GV55W,Claro CO,S2-M007693-12L1,9104047935,57101602141862116,868574041971784,,Active,,Claro CO,1/30/2024 12:18:23 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12L2,12L2,Queclink GV55W,Claro CO,S2-M007693-12L2,910,57101,868574041930624,,Active,,Claro CO,1/30/2024 12:17:21 PM,1/1/1900 12:00:00 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12L3,12L3,GenX 656BV,Claro CO,000003954011,3402496,57101101506656190,359394056067220,,Active,Power OFF,Claro CO,1/30/2024 12:17:51 PM,3/18/2024 9:31:42 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12L4,12L4,Queclink GV55W,Claro CO,S2-M006820-12L4,9104050419,57101602312161967,868574041318572,,Active,Power OFF,Claro CO,1/30/2024 12:16:30 PM,3/18/2024 8:11:35 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12L5,12L5,Queclink GV55W,Claro CO,S2-M007693-12L5,9104039053,89571016023121579393,868574042021852,,Active,Parked,Claro CO,1/30/2024 12:18:59 PM,9/3/2024 3:28:26 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12L9,12L9,Queclink GV55W,Claro CO,S2-M007693-12L9,9103550,571016023083,8685740425,,Active,Power OFF,Claro CO,5/7/2024 5:09:46 AM,4/1/2024 9:53:03 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12MJ,12MJ,Queclink GV55W,Claro CO,000003947927,9103418669,57101101311898168,359394053116582,,Active,Panic button,Claro CO,1/30/2024 12:19:01 PM,4/10/2024 11:02:45 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12MP,12MP,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428600,9101191548,8957123112215164631,354514102533249,,Active,Parked,MOVISTAR CO,1/30/2024 12:18:26 PM,3/6/2024 11:15:21 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12MR,12MR,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428713,9101178207,8957123112215383819,354514102530724,,Active,Parked,MOVISTAR CO,1/30/2024 12:18:22 PM,3/5/2024 10:01:56 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12MU,12MU,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428460,9101327358,8957123112215383207,354514102543776,,Active,Parked,MOVISTAR CO,1/30/2024 12:17:21 PM,8/29/2024 1:01:44 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12MW,12MW,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428511,9101359938,8957123112215383363,354514102534213,,Active,Parked,MOVISTAR CO,1/30/2024 12:16:31 PM,8/2/2024 12:47:13 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Temp. Sensor, Panic Button, ",PLAN PROFESIONAL - VIDEO,12N3,12N3,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428496,9101442848,8957123112215165083,354514102534247,,Active,Parked,MOVISTAR CO,1/30/2024 12:18:24 PM,8/29/2024 1:37:38 PM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12N8,12N8,GenX 656BV,MOVISTAR CO,000034742453,114,895712361,357520077629042,,Active,Ignition OFF,MOVISTAR CO,1/30/2024 12:17:51 PM,8/4/2024 8:24:31 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12NC,12NC,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764428712,9101361367,8957123112215383223,354514102535285,,Active,Parked,MOVISTAR CO,1/30/2024 12:16:31 PM,10/1/2024 1:10:59 AM
TSO Mobile - Colombia,TTSO MOBILE S.A.S COLOMBIA,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDEO,12NF,12NF,GenX 656BV,MOVISTAR CO,000003953388,910345,571011,359394056114816,,Active,Ignition OFF,MOVISTAR CO,1/30/2024 12:19:01 PM,7/28/2024 8:47:32 AM
